genres,title,price,id,developer,release_year
['Indie'],Caliper,0.99,581840,Dima Kiva,2017
"['Action', 'Adventure', 'Indie', 'Early Access']",Depths of Limbo,6.99,568400,Evgiz,2017
"['Indie', 'Strategy']",Kings under the hill,0.99,525290,Ilya Gubin,2017
"['Indie', 'Racing']",4x4 Road Race,1.99,587770,Mirador Studio,2017
"['Action', 'Adventure', 'Indie']",Depths of Limbo - Soundtrack,2.99,579860,"Bibiki,Evgiz",2017
"['Action', 'Indie']",Fire Arrow Plus,4.99,509780,Team Grybanser Fox,2017
"['Indie', 'RPG', 'Strategy']",Talisman - The Firelands Expansion,4.99,525520,Nomad Games,2017
"['Action', 'Indie']",Omega One,8.99,575740,"StarSystemStudios™,Jaryd Brad Spann",2017
"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG']",Midas Gold Plus,0.0,557400,Holyday Studios,2017
"['Adventure', 'Casual']",Awakening: The Golden Age Collector's Edition,9.99,586680,Boomzap Entertainment,2017
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",Unexpected Day,0.99,587590,Black Whale Studios,2017
"['Action', 'Adventure', 'Indie']",Poi,14.99,401810,PolyKid,2017
['Strategy'],Civil War: 1861,9.99,540230,HexWar Games,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #014: The Soul of a Prince (PFRPG),2.99,575240,"SmiteWorks USA, LLC",2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Darkwoulfe's Volume 24 - Beast of the Bogs (Token Pack),4.99,587640,"SmiteWorks USA, LLC",2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Outpost (Castles &amp; Crusades),9.99,588510,"SmiteWorks USA, LLC",2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mythic Monsters #26: Bugs (PFRPG),6.99,589130,"SmiteWorks USA, LLC",2017
"['Action', 'Adventure', 'Indie', 'RPG']",The Sorceress,4.99,579330,Karabas_Studio,2017
"['Action', 'Adventure', 'Indie', 'Strategy']",SteamHammerVR - The Soundtrack,0.0,567970,GamestormVR,2017
"['Action', 'Adventure', 'Indie']",Poi - Soundtrack,4.99,587990,PolyKid,2017
"['Indie', 'Strategy']",100% Orange Juice - Suguri &amp; Hime Winter Costumes,0.99,583640,Orange_Juice,2017
"['Indie', 'Simulation', 'Strategy', 'Early Access']",Tavern Tycoon - Dragon's Hangover,10.99,439340,Terapoly,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Linelight OST,4.99,587910,My Dog Zorro,2017
"['Action', 'Casual', 'Indie']",Zombie Killin',1.99,582350,BagelMaster5000,2017
"['Adventure', 'Indie', 'RPG']",Mr. Triangle's Adventure,0.99,574690,Red Triangle Games,2017
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Dragon Blood,0.0,562840,TeamTop Games,2017
"['Adventure', 'Indie', 'Early Access']",Ruction: The Golden Tablet,9.99,496820,Scott Richey,2017
"['Adventure', 'Casual', 'Indie', 'Simulation']",Geo Soundtrack,2.99,566010,Windybeard,2017
"['Adventure', 'Indie', 'Early Access']",BIGFOOT,15.99,509980,CyberLight,2017
"['Action', 'Casual', 'Indie']",THE VIDEOKID,3.99,577700,PixelTrip Studios,2017
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Dierks Bentley,4.99,563289,Musopia,2017
"['Adventure', 'Casual', 'Indie']",Itineris,0.99,582580,Vyacheslav Notbad,2017
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Quote,14.99,432890,Vindit,2017
['Simulation'],TS Marketplace: Sherman Hill Scenario Pack 01 Add-On,9.99,500210,High Iron Simulations,2017
"['Action', 'Free to Play', 'Indie']",Line of Sight,0.0,436520,BlackSpot Entertainment,2017
"['Adventure', 'Casual', 'Indie']",Natural - Beyond Nature - Original Ending Theme,0.99,585160,Zeiva Inc,2017
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",Reptilians Must Die!,1.99,556120,"Andrew ""Versus"" Larionov",2017
['Action'],Tom Clancy's Rainbow Six® Siege - Pulse Bushido Set,7.99,568980,Ubisoft Montreal,2017
"['Action', 'Adventure']",Watch_Dogs® 2 - Fully Decked Out Bundle,9.99,581400,Ubisoft,2017
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",Angels with Scaly Wings - Digital Deluxe Edition Upgrade,6.99,573290,Radical Phi,2017
"['Adventure', 'Indie', 'RPG', 'Simulation']",Angels with Scaly Wings,9.99,571880,Radical Phi,2017
"['Action', 'Casual', 'Indie']",FBI MANIA,0.99,569840,Arctic Bird Studio,2017
"['Action', 'Indie', 'Strategy']",Prism Collider,0.99,585770,Gestmorph Games,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Finnish Roller,0.99,585560,Tero Lunkka,2017
"['Action', 'RPG']",Tales of Berseria™ - Adventure Item Pack 2,0.0,565220,BANDAI NAMCO Studios Inc.,2017
"['Action', 'RPG']",Tales of Berseria™ - Summer Holiday Costume Pack,11.99,528050,BANDAI NAMCO Studios Inc.,2017
"['Action', 'Adventure', 'Indie']",HIKIBYOU2,1.99,586450,Blaze Epic,2017
"['Adventure', 'Free to Play', 'Simulation']",Magic Lantern DLC,1.99,586220,Parovoz Animation Studio,2017
"['Casual', 'Indie']",Balloon Popping Pigs: Deluxe,0.99,575590,"DrinkingNails, LLC",2017
"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']","Sports Skin Bundle (or ""Buy Us Another Coke"") - Trimmer Tycoon",1.99,574880,Improx Games,2017
"['Adventure', 'Casual', 'Indie']",A Long Road Home,0.99,576160,One Bit Studio,2017
['RPG'],Disgaea 2 PC / 魔界戦記ディスガイア2 PC - Digital Art Book / デジタル・アートブック,4.99,506460,"Nippon Ichi Software, Inc.",2017
"['Casual', 'Indie']",Zup! 3 - DLC,0.0,584770,Quiet River,2017
"['Adventure', 'Casual']",European Mystery: Scent of Desire Collector’s Edition,9.99,580480,Blam! Games,2017
"['Indie', 'Strategy']",Hunt: The Unknown Quarry,0.0,528450,"Quicksilver Software, Inc.",2017
"['Action', 'Indie']",HitBox,0.0,341890,"Tyler Rogers,David Colson",2017
['RPG'],Disgaea 2 PC / 魔界戦記ディスガイア2 PC,19.99,495280,"Nippon Ichi Software, Inc.",2017
"['Indie', 'Strategy']",Hunt: The Unknown Quarry - Full Version,14.99,571610,Unknown,2017
"['Action', 'Adventure', 'Indie']",MORTEM,4.99,585740,Nighthood Games,2017
"['Adventure', 'Indie', 'Strategy']",RE:HT - War of the Human Tanks Remix Album,4.99,578560,Yakiniku Banzai,2017
"['Casual', 'Indie']",Square n Fair,2.99,575680,ThinkOfGames,2017
['Indie'],Ninja Stealth 2,0.99,585830,SC Jogos,2017
"['Action', 'Indie']",Metanet Hunter CD,4.99,586570,RodeoNET,2017
['Action'],Double Dragon IV,6.99,528610,Arc System Works,2017
"['Adventure', 'Casual', 'Indie', 'RPG']",Finding Hope,2.99,481600,Falling Star Studio,2017
"['Adventure', 'Indie', 'RPG', 'Strategy']",Learn Japanese To Survive! Katakana War,6.99,554600,Sleepy Duck,2017
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",PhotoTangler Collage Maker,19.99,586560,Solid Eight Studios,2016
"['Adventure', 'Indie', 'RPG', 'Strategy']",Learn Japanese To Survive! Katakana War - Manga + Art Book,2.99,575500,Sleepy Duck,2017
"['Adventure', 'Indie', 'RPG', 'Strategy']",Learn Japanese To Survive! Katakana War - Study Guide,2.99,575501,Sleepy Duck,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Linelight,9.99,469790,My Dog Zorro,2017
"['Action', 'Massively Multiplayer', 'RPG']",Conan Exiles - Barbarian Edition Content,30.0,577840,Funcom,2017
"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Strategy', 'Early Access']",Conan Exiles,29.99,440900,Funcom,2017
"['Action', 'Casual', 'Indie']",Triangle,1.99,581430,Spectrum Games,2017
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",Only One Hope,0.99,581610,Belarus Games,2017
"['Adventure', 'Indie']",Isolation,2.99,573530,Interactive Gaming Studios,2017
"['Adventure', 'Casual', 'Indie']",Sakura Agent,9.99,575510,Winged Cloud,2017
['Strategy'],Minos Strategos,7.99,577490,BrainGoodGames,2017
"['Action', 'Adventure', 'Indie']",Miner Ultra Adventures,0.99,585780,Manic Mind Game Lab,2017
"['Indie', 'RPG', 'Strategy']",Eador. Imperium,19.99,477730,Snowbird Games,2017
"['Action', 'Adventure', 'Indie', 'Early Access']",No Way Out,0.99,572010,Rafael Farias,2017
"['Adventure', 'Indie']",The Loner,1.99,581890,Felix Nickles,2017
"['Action', 'Indie', 'RPG', 'Strategy', 'Early Access']",Tyran,5.99,426210,Dragon's Games,2017
"['Action', 'Indie', 'Sports']",Snowman,0.99,586090,Unknown,2017
"['Action', 'Indie']",Ellipsis,9.99,514620,Salmi Games,2017
"['Indie', 'RPG', 'Strategy']",Rayless,2.99,584760,Reb_Orn,2017
"['Action', 'Adventure']",Resident Evil 7 / Biohazard 7 - Season Pass,29.99,540340,"CAPCOM Co., Ltd.",2017
"['Adventure', 'Casual']",Corona Blossom Vol.3 Journey to the Stars,9.99,562480,Frontwing,2017
"['Racing', 'Simulation', 'Sports']",Valentino Rossi The Game Compact,9.99,505120,Milestone S.r.l.,2017
"['Action', 'Indie']",Galactic Fighters - Soundtracks,1.99,584700,StarworkGC,2017
"['Casual', 'Indie', 'Simulation', 'Strategy']",Weather Lord: Royal Holidays Collector's Edition,8.99,572570,"Yustas Game Studio,Alawar Entertainment",2016
"['Adventure', 'Casual', 'Strategy']",Incredible Dracula II: The Last Call Collector's Edition,8.99,572580,"New Bridge Games,Alawar Entertainment",2016
['Indie'],Akihabara - Feel the Rhythm - Soundtrack,3.99,571580,JMJ Interactive,2017
"['Indie', 'RPG']",20something,2.99,582840,Jake Tucker,2017
"['Action', 'Indie']",Akihabara - Feel the Rhythm,4.99,565660,JMJ Interactive,2017
"['Indie', 'RPG', 'Strategy']",Dark Quest 2 Soundtrack,4.99,584180,Brain Seal Ltd,2017
"['Simulation', 'Strategy']",Hearts of Iron IV: Sabaton Soundtrack Vol. 2,5.99,584141,Paradox Development Studio,2017
"['Adventure', 'Indie']",96 Mill,5.99,561480,Ethereal Darkness Interactive,2017
"['Adventure', 'Casual', 'Indie']",imprint-X,4.99,434310,Morgondag,2017
"['Adventure', 'Casual', 'Indie', 'Strategy']",imprint-X Soundtrack,2.99,503660,Morgondag,2017
['Simulation'],FSX Steam Edition: Grumman Gulfhawk II Add-On,14.99,536577,Just Flight,2017
"['Casual', 'Indie']",A Normal Lost Phone - Official Soundtrack,2.99,580700,Accidental Queens,2017
"['Casual', 'Indie']",A Normal Lost Phone,2.99,523210,Accidental Queens,2017
"['Adventure', 'Indie', 'Simulation']",Mainlining - Soundtrack,9.99,579100,Rebelephant,2017
"['Adventure', 'Indie', 'Simulation']",Mainlining - Art Book,0.0,585130,Rebelephant,2017
"['Casual', 'Indie']",Abyssal Zone,6.99,537380,Led,2017
"['Adventure', 'Indie', 'RPG']",Witanlore: Dreamtime - Official Soundtrack,9.99,573010,Druid Gameworks Studio LLC,2017
"['Action', 'Casual', 'Indie']",Slash It 2,0.99,583760,Just1337 Studio,2017
['Strategy'],Romance of the Three Kingdoms Ⅱ / 三國志Ⅱ,12.99,521690,"KOEI TECMO GAMES CO., LTD.",2017
"['Adventure', 'Indie', 'RPG', 'Early Access']",Witanlore: Dreamtime,6.99,554570,Druid Gameworks Studio LLC,2017
['Strategy'],Genghis Khan / 蒼き狼と白き牝鹿・ジンギスカン,12.99,521650,"KOEI TECMO GAMES CO., LTD.",2017
['Strategy'],NOBUNAGA’S AMBITION: Zenkokuban / 信長の野望･全国版,12.99,521660,"KOEI TECMO GAMES CO., LTD.",2017
"['Action', 'Indie', 'Simulation', 'Early Access']",Avorion,17.99,445220,Boxelware,2017
"['Action', 'Adventure', 'Indie']",Nefarious,14.99,448290,StarBlade,2017
"['Adventure', 'Indie', 'RPG', 'Strategy']",Dungeon Rushers - Veterans Skins Pack,1.99,581950,Goblinz Studio,2017
"['Indie', 'RPG', 'Strategy']",Hellenica,19.99,540690,The Dragonloft,2017
"['Indie', 'RPG', 'Strategy']","Fantasy Grounds - Trolls, Lizardmen and Rockmen Characters (Token Pack)",4.99,581390,"SmiteWorks USA, LLC",2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Summoned Helpers (Token Pack),4.99,583230,"SmiteWorks USA, LLC",2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Undead 2 (Token Pack),4.99,582650,"SmiteWorks USA, LLC",2017
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Luke Bryan,7.99,563287,Musopia,2017
"['Action', 'Adventure', 'Indie']",The Last Hope: Trump vs Mafia - North Korea,3.99,581030,"Atomic Fabrik,Cristian Manolachi",2017
"['Indie', 'RPG']",Death Penalty: Beginning,1.99,570380,"VI GAMES LLC,Ivan Buderkrvych",2017
"['Action', 'Indie', 'Early Access']",GoatPunks,9.99,425450,Alberto Santiago,2017
"['Action', 'Adventure', 'Casual', 'Indie']",The Legend of Dark Witch 2 （魔神少女エピソード２）,9.99,555580,INSIDE SYSTEM,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Soundtracks,9.99,556460,INSIDE SYSTEM,2017
"['Adventure', 'Indie', 'Simulation']",How to shoot a criminal,6.99,518130,Pandorica,2017
"['Free to Play', 'Indie', 'Strategy']",Tactical Genius Online,0.0,377150,Pixeltales.ru,2017
['Action'],DARIUSBURST Chronicle Saviours - Soukyuugurentai,4.99,540681,"Pyramid,Chara-Ani,G.rev Ltd.",2017
['Action'],DARIUSBURST Chronicle Saviours - Mahoudaisakusen,4.99,540682,"Pyramid,Chara-Ani,G.rev Ltd.",2016
['Action'],DARIUSBURST Chronicle Saviours - Battle Garegga,4.99,540680,"Pyramid,Chara-Ani,G.rev Ltd.",2017
['Simulation'],Once Upon an All Hallow's Eve,0.0,581650,Ran,2017
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Werther Quest,3.99,564720,Blueberry Studio,2017
"['Action', 'Casual', 'Indie']",Riot of the numbers,0.99,579150,Mihai Morosanu,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Red's Kingdom,9.99,541240,Cobra Mobile,2017
"['Action', 'Indie', 'Early Access']",ASSASSINATION BOX,5.99,551550,VitaliZelenyuk,2017
"['Action', 'Adventure', 'Indie', 'RPG']",Vzerthos: The Heir of Thunder,6.99,536450,DarkDes Labs,2017
"['Casual', 'Indie', 'Sports']",Extra Plinko Plays,0.0,582090,Oryzhon Studios,2017
"['Adventure', 'Indie']",Bulby - Diamond Course,2.99,461390,Rafael Senne,2017
"['Action', 'Casual']",Rage Against The Zombies,4.99,556990,3DDUO,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Other Worlds India,0.99,576050,SharF Co.,2017
"['Action', 'Adventure', 'Indie']",Rock-N-Rogue: A Boo Bunny Plague Adventure,3.99,439530,On the Level Game Studios,2017
"['Action', 'Casual', 'Indie']",Frequent Flyer,0.99,554150,"Coldwild Games,Vladimir Slav,Helen Nazarenko",2017
"['Adventure', 'Indie', 'RPG']",Unhappy Ever After,5.99,552350,Warped Tales,2017
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Romanian Paint Jobs,0.99,558241,SCS Software,2017
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Australian Paint Jobs,0.99,558242,SCS Software,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Jumping Tank,0.99,582430,Maximus.ez,2017
"['Simulation', 'Strategy']",Urban Empire,29.99,352550,Reborn Games,2017
"['Action', 'Adventure', 'Indie']",Save the Ninja Clan,0.99,566670,Willz,2017
"['Adventure', 'Casual']",Sable Maze: Sullivan River Collector's Edition,9.99,569270,Daily Magic Productions,2017
"['Indie', 'RPG']",Conclave,11.99,333990,10x10 Room,2017
"['Adventure', 'Indie', 'RPG']",Evertree Inn,3.99,565980,Hosted Games,2017
['Strategy'],Element TD,0.99,578350,"Evan Hatampour,K.Song Tan,Anton Kagounkin Magdalina,Stuart Hwang,Mike VanPeursem",2017
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports']",Lift It,4.99,402220,89AM Studio,2017
"['Simulation', 'Strategy']",2017 Edition Add-on - Power &amp; Revolution DLC,14.99,582150,Eversim,2017
"['Casual', 'Indie', 'Strategy']",Puzzle Puppers,4.99,578430,Cardboard Keep,2017
['Simulation'],FSX Steam Edition: Toposim North Africa Add-On,14.99,536548,Toposim,2017
['Simulation'],FSX Steam Edition: Toposim Middle East Add-On,19.99,536547,Toposim,2017
"['Adventure', 'Casual', 'Indie']",Magic Box,0.99,575750,Indie Games Studio,2017
['Strategy'],"Warhammer 40,000: Sanctus Reach",29.99,502370,Straylight Entertainment,2017
"['Action', 'Indie', 'Strategy']",Battle of Empires: 1914-1918 - Ottoman Empire,5.99,550540,Great War Team,2017
['Simulation'],FSX Steam Edition: Fair Dinkum Flights Add-On,12.99,536576,Dovetail Games,2017
['Simulation'],Train Simulator: Sacramento Northern: Suisun Bay – San Francisco Route Add-On,39.99,376979,G-TraX,2017
"['Action', 'Indie']",Hive Jump OST,4.99,582930,Graphite Lab,2017
"['Adventure', 'Casual']",Dark Dimensions: City of Fog Collector's Edition,9.99,578360,Daily Magic Productions,2017
"['Action', 'Indie']",Judas,2.99,581820,Studio48,2017
"['Action', 'Indie']",Hive Jump,19.99,295670,Graphite Lab,2017
"['Indie', 'Racing', 'Sports']",Mortifero Motus,3.99,581470,"Motus,EHTechnology",2017
"['Casual', 'Indie']",The Wisbey Mystery,7.99,575960,Argali Entertainment,2017
['Education'],Easy English™ Platinum,39.99,377030,Individual Software,2017
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Future Steam Punk,14.99,580051,"KADOKAWA,Yoji Ojima",2017
['Education'],Easy Spanish™ Platinum,39.99,377010,Individual Software,2017
"['Adventure', 'Indie']",Druid,2.99,552390,Blazing Planet Studio,2017
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Nickelback,7.99,563288,Musopia,2017
['Casual'],Uno - Winter Theme,0.0,571810,Ubisoft Entertainment,2017
"['Casual', 'Indie']",Repulsanoid,1.99,550890,Slash Star Studios,2016
"['Casual', 'Indie', 'Sports']",Baseball Riot,4.99,567660,10tons Ltd,2015
"['Action', 'Indie', 'Strategy', 'Early Access']",M.E.R.C.,19.99,555010,TinyMob Games,2017
"['Adventure', 'Indie', 'RPG']",Torn Tales,12.99,388960,Twistplay,2017
"['Action', 'Adventure', 'Indie']",Teria,0.99,557970,ElZzap Software,2017
"['Action', 'Indie']",Super Rock Blasters!,9.99,505290,QuadraTron Games,2017
['Action'],Tom Clancy's Rainbow Six® Siege - Smoke Bushido Set,7.99,568970,Ubisoft Montreal,2017
"['Action', 'Casual', 'Indie']",Monumental Failure,9.99,573300,Scary Wizard Games,2017
"['Action', 'Adventure', 'Indie', 'RPG']",Outbreak,9.99,514990,Dead Drop Studios LLC,2017
"['Action', 'Indie']",kuso,4.99,578930,Fred Wood,2017
"['Casual', 'Simulation']","Rocksmith® 2014 Edition  - Remastered – blink-182 - ""I Miss You""",2.99,509699,Ubisoft - San Francisco,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – blink-182 Song Pack II,11.99,509704,Ubisoft - San Francisco,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – blink-182 - “The Rock Show”,2.99,509701,Ubisoft - San Francisco,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – blink-182 - “Adam’s Song”,2.99,509700,Ubisoft - San Francisco,2017
"['Simulation', 'Sports']",Don Bradman Cricket 17,49.99,464850,Big Ant Studios,2017
"['Action', 'Indie', 'RPG']",Escape From Nazi Labs - Original Soundtrack,0.0,582250,Manic Mind Game Lab,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Pinkman,0.99,516480,Green Dinosaur Games,2017
"['Action', 'Indie']",Barbara-ian,5.99,380860,Owlbear,2017
['Action'],DOA5LR High Society Costume Set,19.99,572030,"Team NINJA,KOEI TECMO GAMES CO., LTD.",2017
"['Adventure', 'Casual']",Dark Parables: Jack and the Sky Kingdom Collector's Edition,9.99,578320,Blue Tea Games,2017
"['Action', 'Indie', 'RPG', 'Strategy']",Arena Hero,9.99,576280,Super Squared,2017
"['Action', 'Adventure', 'Indie', 'RPG']",Burgers 2,3.99,555890,Digitized Organism,2017
"['Action', 'Adventure', 'Indie', 'Strategy']",Toricky,14.99,477720,Atelier Melon-Kissa,2017
"['Design &amp; Illustration', 'Photo Editing', 'Web Publishing']",Swatcher,4.99,579920,Frozen Flame,2017
"['Action', 'Adventure', 'Indie']",RYAN BLACK,2.99,567600,Trazzy Entertainment,2017
"['Adventure', 'Casual', 'Indie', 'RPG']",The New Queen,7.99,552570,Warfare Studios,2017
"['Action', 'Adventure', 'Free to Play', 'RPG']",RED,0.0,573770,"storyk21674,STILILA,貓蛋",2016
"['Action', 'Adventure', 'Indie', 'Strategy']",Toricky - OST by Hiroki Kikuta &amp; Dale North,6.99,551510,Atelier Melon-Kissa,2017
"['Action', 'Adventure', 'Indie', 'Strategy']",Toricky - Strategy Book,3.99,580460,Atelier Melon-Kissa,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Hybrids (Token Pack),4.99,580740,"SmiteWorks USA, LLC",2017
"['Casual', 'Indie', 'Strategy']",The Jackbox Party Pack 2 - Soundtrack,4.99,577930,"Jackbox Games, Inc.",2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - More Monsters (Token Pack),4.99,580240,"SmiteWorks USA, LLC",2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #013: The Case of the Scrupulous Pawnbroker (PFRPG),2.99,574460,"SmiteWorks USA, LLC",2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Feasting at Lanterngeist (PFRPG),4.99,580760,"SmiteWorks USA, LLC",2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - The Lost Library of Thoth (PFRPG),4.99,580790,"SmiteWorks USA, LLC",2017
"['Action', 'Indie', 'RPG', 'Strategy', 'Early Access']",Pit People®,14.99,291860,The Behemoth,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Black Magic (5E),3.99,580290,"SmiteWorks USA, LLC",2017
"['Casual', 'Indie', 'Strategy']",The Jackbox Party Pack 3 - Soundtrack,4.99,577810,"Jackbox Games, Inc.",2017
"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",Bearslayer,9.99,460210,bool games;,2017
"['Indie', 'Simulation', 'Strategy']",Ashes of the Singularity: Escalation - Dawn of the Singularity eBook,4.99,520646,David Simpson,2017
"['Indie', 'Simulation', 'Strategy']",Ashes of the Singularity: Escalation - Soundtrack DLC,9.99,520641,"Stardock Entertainment,Oxide Games",2017
"['Action', 'Indie', 'Sports']",Zero-G,7.99,567890,Søren Trautner Madsen,2017
"['Adventure', 'Casual', 'Indie']",Winexy,0.99,577740,Heaven Brotherhood,2017
"['Action', 'Indie']",Reckpunk,0.0,495750,dlan,2014
['Indie'],Bunny &amp; Piggy - New Year Edition,0.0,576350,Brzezinski,2016
"['Adventure', 'Indie', 'RPG', 'Strategy']",Dungeon Rushers - Soundtrack and wallpapers,4.99,577630,Goblinz Studio,2017
"['Adventure', 'Casual', 'Indie']",THE GREY MAN Official Soundtrack,1.99,578400,ATTACK MOUNTAIN,2017
"['Free to Play', 'Indie', 'Simulation']",High Profits,0.0,545650,Double Coconut,2017
['Action'],Atomic 79,3.99,567370,Get Color Games,2017
"['Action', 'Adventure', 'Indie', 'Racing']",STANDBY – Wallpapers,0.99,578201,Noclip,2017
['Strategy'],Mysterium - Hidden Signs,1.99,563300,"Asmodee Digital,Playsoft",2017
"['Action', 'Adventure', 'Indie']",The Legends of Owlia,4.99,569590,Gradual Games,2016
"['Action', 'Adventure', 'Indie']",Laraan SoundTrack,2.99,580160,Flynns Arcade,2017
['Simulation'],Train Simulator: DB BR 18 Steam Loco Add-On,19.99,376969,Eisenbahnwerk,2017
['Strategy'],Mysterium: A Psychic Clue Game,9.99,556180,"Asmodee Digital,Playsoft",2017
"['Casual', 'Indie', 'Simulation', 'Early Access']",Infinite Scuba®,12.99,305700,Cascade Game Foundry SPC,2017
['Simulation'],FSX Steam Edition: Beechcraft T-34C Turbo Mentor Add-On,14.99,500239,Virtavia,2017
"['Action', 'Indie']",Pleasure in Dream,5.99,575080,Upineleed,2017
"['Casual', 'Indie']",Zup! 3,0.99,575640,Quiet River,2017
"['Action', 'Casual', 'Indie', 'Simulation']","What The Heck, Dude?",0.99,550670,The_Kiddy,2016
"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Embers,3.99,577311,DL Softworks,2017
"['Adventure', 'Casual', 'Indie']",The Novelist: Original Score,4.99,577540,Kent Hudson,2017
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Samurai,4.99,577312,DL Softworks,2017
"['Adventure', 'Indie']",Event[0] - Soundtrack,1.99,571120,Ocelot Society,2017
"['Action', 'Adventure', 'RPG']",Project RPG,2.99,455710,Acuze Interactives,2017
"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Elephants,2.99,577310,DL Softworks,2017
['Simulation'],Trainz Route: Chiyoda Branch Line,24.99,536730,N3V Games,2017
"['Adventure', 'Casual', 'Indie', 'Strategy']",Ahnayro - Original Soundtrack,9.99,572780,Alice &amp; Smith,2017
"['Action', 'Casual', 'Indie']",Brother Wings,0.99,576540,Brogames,2017
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy', 'Early Access']",Low Magic Age,5.99,576770,Low Magic Studios,2017
"['Action', 'Adventure']",Fluffy,0.99,578260,Blaiz Entertainment,2017
"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: PP1 Japan,4.99,577400,DL Softworks,2017
['Simulation'],FSX Steam Edition: Toposim West Africa Add-On,14.99,536571,Toposim,2017
['Simulation'],FSX Steam Edition: Toposim Southern Africa Add-On,10.99,536570,Toposim,2017
"['Action', 'Indie', 'Strategy']",Final Core,4.99,556250,Tabc3dd,2017
"['Action', 'RPG']",Tales of Berseria™,49.99,429660,BANDAI NAMCO Studios Inc.,2017
"['Adventure', 'Casual']",Paranormal Pursuit: The Gifted One Collector's Edition,9.99,569140,Alawar Entertainment,2017
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Michelin Fan Pack,2.99,388471,SCS Software,2017
"['Adventure', 'Indie', 'RPG', 'Strategy']","Minions, Monsters, and Madness",3.99,566200,Adam Hebert,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Jefferson Airplane - “Somebody To Love”,2.99,509695,Ubisoft - San Francisco,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – 60s Mix Song Pack II,7.99,509698,Ubisoft - San Francisco,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – The Mamas &amp; The Papas - “California Dreamin’”,2.99,509697,Ubisoft - San Francisco,2017
"['Action', 'Indie', 'Strategy']",CLASH - Legacy Pack,1.99,564260,Ultima Games,2017
